section;sample_id;depth;Eggerelloides scaber;Haplophragmoides wilberti;Jadammina macrescens;Textularia agglutinans;Textularia bocki;Textularia calva;Textularia tenuissima;Textularia sp.;Ammobaculites cf arenaria;Trochammina inflata;Adelosina bicornis;Adelosina laevigata;Adelosina mediterranensis;Adelosina sp.;Cornuloculina sp.;Cornuspira incerta;Cornuspira involvens;Lachlanella undulata;Massilina secans;Miliolinella subrotunda;Miliolid undetermined;Pyrgo inornata;Pyrgo sp.;Spiroloculina canaliculata;Quinqueloculina depressa;Quinqueloculina lata;Quinqueloculina longirostra;Quinqueloculina oblonga;Quinqueloculina seminula;Quinqueloculina stelligera;Quinqueloculina vulgaris;Quinqueloculina sp.1;Quinqueloculina sp.2;Triloculina dubia;Triloculina marioni;Triloculina trigonula;Triloculina sp;Triloculina rotunda;Amphicoryna scalaris;Acervulina inhaerens;Ammonia tepida;Ammonia beccarii;Astacolus crepidulus;Asterigerinata mamilla;Aubignyna perlucida;Bolivina difformis;Bolivina alata;Bolivina dilatata;Bolivina pseudoplicata;Bolivina striatula;Bolivinellina pseudopunctata;Brizalina spathulata;Brizalina iraensis;Brizalina variabilis;Buccella granulata;Bulimina aculeata;Bulimina elongata;Bulimina gibba;Bulimina marginata;Buliminella elegantissima;calcareous undt;Cassidulina carinata;Cassidulina obtusa;Cibicides lobulatus;Cibicides sp.;Cribroelphidium sp (cf excavatum);Cribroelphidium sp.;Cribroelphidium magellanicum;Cribroelphidium oceanensis;Cribroelphidium cf poeyanum;Cribroelphidium selseyense;Cribroelphidium williamsoni;Elphidium advenum;Elphidium crispum;Elphidium excavatum;Elphidium earlandi;Elphidium flexuosum;Elphidium gerthi;Elphidium incertum;Elphidium macellum;Elphidium margaritaceum;Elphidium sp.;Epistominella vitrea;Favulina melo;Fissurina lucida;Fissurina marginata;Fissurina sp.;Fursenkoina schreibersiana ;Gavelinopsis praegeri;Globobulimina sp.;Haynesina depressula;Haynesina germanica;Hopkinsina pacifica;Lagena semistriata;Lagena sulcata;Lagena vulgaris;Nonionella opima;Nonionella sp;Nonionoides boeanum;Nonionoides turgida;Planorbulina mediterranensis;Patellina corrugata;Rectuvigerina compressa;Reussella aculeata;Reussoolina laevis;Rosalina anomala;Rosalina globularis;Rosalina concinna;Rosalina irregularis;Rosalina valvulata;Rosalina williamsoni;Rosalina sp.1;Rosalina sp.2;Spirillina vivipara;Svratkina sp.;Tretomphaloides concinnus;Trichohyalus aguayoi;Trifarina angulosa;Uvigerina sp.;Uvigerina peregrina;Valvulineria bradyana;Planktic
C8;S2_C8_21.6_22.2B;22,2;0;0;0;2;0;10;0;5;0;0;0;2;0;0;0;0;0;0;0;0;7;0;0;0;0;0;1;0;10;0;0;0;0;0;0;0;10;0;0;0;23;53;0;0;11;0;0;1;0;0;1;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;73;0;0;23;71;0;7;1;6;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;1;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0
C8;S2_C8_22.2_22.8T;22,3;0;0;0;1;0;13;1;4;0;0;0;0;0;0;0;0;0;0;1;0;14;0;0;0;0;0;0;0;6;0;0;0;0;0;0;6;0;0;0;0;6;36;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;45;0;0;17;94;0;10;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;2
C8;S2_C8_22.2_22.8M15;22,35;0;0;0;0;0;14;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;13;0;0;0;0;0;0;5;0;0;0;0;57;51;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;3;0;1;0;0;0;0;0;0;54;0;0;14;66;0;23;1;12;0;4;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;1;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;2
C8;S2_C8_22.2_22.8M30;22,5;0;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;3;3;0;0;0;17;75;1;0;4;0;0;0;0;0;0;0;0;0;0;0;3;16;0;1;0;0;0;0;0;0;41;0;0;37;96;0;17;1;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2
C8;S2_C8_22.2_22.8M45;22,65;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;24;0;0;0;0;56;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;13;52;0;2;0;3;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0
C8;S2_C8_22.8_23.4T;22,8;0;0;0;0;0;21;0;18;1;0;1;0;0;0;0;0;0;0;0;0;26;0;0;1;0;0;6;0;10;5;0;0;0;0;0;0;19;0;0;0;17;31;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;5;0;0;0;0;0;0;0;0;39;0;0;22;48;0;22;0;16;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0
C8;S2_C8_22.2_22.8B;22,9;0;0;0;0;0;3;0;4;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;5;0;0;0;61;51;0;0;3;0;0;1;0;0;2;0;0;0;0;1;3;11;0;1;0;0;0;0;0;0;63;0;0;25;66;0;21;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0
C8;S2_C8_22.8_23.4M15;22,95;0;0;0;0;0;6;0;12;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;3;0;0;0;19;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;7;0;0;0;0;0;0;0;0;27;0;0;27;48;0;6;0;10;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;4;1;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;17;1
C8;S2_C8_22.8_23.4M30;23,1;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;3;0;0;0;19;15;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;61;0;0;19;62;0;5;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0
C8;S2_C8_22.8_23.4M45;23,25;0;0;0;0;0;7;0;30;0;0;0;0;0;0;0;1;0;0;0;0;50;0;0;0;0;0;9;0;15;7;0;0;0;0;0;0;12;0;0;0;7;20;2;0;0;0;0;0;0;0;0;1;0;1;0;0;0;5;0;2;0;0;0;0;0;0;65;0;0;8;40;0;15;2;8;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;1;0;17;0;0;0;0;0;1;7;0;0;0;1;0;0;0;4;0;0;0;0;0;0;0;0;18;2
C8;S2_C8_23.4_24.0T;23,4;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;1;0;2;10;0;0;0;0;0;0;11;0;0;0;0;60;0;0;1;0;0;0;0;0;0;0;1;3;0;0;1;6;0;1;0;0;0;0;0;0;0;0;0;24;57;0;11;0;2;0;1;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0
C8;S2_C8_22.8_23.4B;23,5;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;1;0;0;0;0;25;0;0;0;2;0;5;0;5;13;0;0;0;0;0;0;15;0;0;0;6;60;0;0;7;0;0;1;0;0;0;5;0;0;0;1;0;0;0;2;1;0;0;0;0;0;30;0;0;51;105;0;11;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;17;0;0;0;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;12;0
C8;S2_C8_23.4_24.0M15;23,55;0;0;0;0;0;26;0;0;0;0;0;9;0;0;0;0;0;0;0;0;54;0;0;0;1;0;8;0;43;6;0;0;0;0;0;0;9;0;0;0;4;51;0;1;3;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0;0;0;0;0;0;0;0;0;16;72;0;33;0;1;0;7;0;0;0;0;10;0;0;0;0;0;0;0;0;1;1;0;1;0;0;5;0;1;0;1;0;1;5;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;10;0
C8;S2_C8_23.4_24.0M30;23,7;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;3;0;7;5;0;0;0;0;0;10;0;0;1;0;14;21;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;6;0;0;0;89;0;60;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;1;9;0;0;0;0;0;5;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;44;1
C8;S2_C8_23.4_24.0M45;23,85;0;0;0;0;0;31;1;3;0;0;0;3;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;7;0;0;0;36;33;0;1;16;0;0;0;0;0;0;0;0;1;0;0;0;7;0;3;0;0;0;0;0;0;17;2;0;21;60;0;47;22;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;6;0;2;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;30;3
C8;S2_C8_23.4_24.0B;24;0;0;0;0;0;57;0;1;0;0;0;10;0;0;0;0;0;0;0;0;39;0;0;0;0;0;1;0;10;5;0;0;0;0;0;0;18;0;0;0;2;42;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;22;0;2;0;0;0;0;0;0;20;0;0;8;104;0;32;2;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;7;0;0;4;1;0;13;0;7;0;0;0;1;6;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;35;2
C9;S2_C9_24.6_25.2T;24,7;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;1;0;0;6;0;0;0;0;0;0;2;0;0;0;0;67;0;0;3;0;0;0;0;1;2;0;0;7;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;15;81;0;1;2;6;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;28;0;0;0;0;0;38;0;5;0;0;0;6;2;0;7;0;0;4;0;0;0;0;0;0;0;0;0;0;0;6;4
C9;S2_C9_24.6_25.2M15;24,75;0;0;0;0;0;93;4;2;0;0;0;3;0;0;0;0;0;0;0;0;23;0;0;0;0;0;3;0;16;18;0;0;0;0;0;0;17;0;0;0;31;24;0;0;0;0;0;0;1;0;3;0;0;0;10;0;2;61;0;0;0;0;0;0;0;0;0;0;0;22;101;0;1;12;0;0;2;0;0;0;0;11;0;0;0;0;0;0;1;0;3;0;0;1;1;0;15;0;3;0;0;0;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0
C9;S2_C9_24.6_25.2M30;24,9;0;0;0;0;0;45;0;0;0;0;0;3;0;0;0;0;0;0;0;0;21;0;0;0;0;0;4;0;17;7;0;0;0;0;0;0;2;0;0;0;0;53;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0;9;0;2;0;0;0;0;0;0;4;0;0;46;133;0;0;11;27;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;2
C9;S2_C9_24.6_25.2M45;25,05;0;0;0;0;0;38;0;2;0;0;0;5;0;0;0;0;0;0;0;0;7;0;0;0;0;0;5;0;16;1;0;0;0;0;0;0;3;0;0;0;1;28;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;23;0;3;0;0;0;0;0;0;0;0;2;7;70;0;0;15;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;1
C9;S2_C9_24.6_25.2B;25,2;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;2;0;0;0;34;51;0;0;1;0;0;2;0;5;0;0;0;0;0;0;3;5;0;0;2;0;0;0;0;0;10;0;0;40;126;0;1;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;17;1;0;2;0;0;19;1;1;0;0;0;1;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;2
C9;S2_C9_25.2_25.8T;25,3;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;5;0;6;5;2;0;0;0;0;21;0;0;0;0;0;59;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;6;0;0;55;123;0;24;2;21;0;6;0;0;0;0;0;0;0;0;2;0;0;0;0;0;6;3;0;0;5;21;0;2;0;0;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;49;3
C9;S2_C9_25.2_25.8M15;25,35;0;0;0;0;0;47;9;0;0;0;0;2;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;10;5;0;0;0;0;0;0;5;0;0;0;81;35;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;23;0;0;1;0;0;0;0;0;0;0;0;30;124;0;0;47;0;0;3;0;0;1;0;3;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2;0;5;0;0;0;1;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;17;0
C9;S2_C9_25.2_25.8M30;25,5;0;0;0;0;0;29;12;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;2;0;3;0;29;8;0;0;0;0;0;0;8;0;0;0;37;22;0;0;2;1;0;0;0;0;0;2;0;0;0;0;0;13;0;0;1;0;0;0;0;0;3;0;0;11;160;0;1;15;7;0;6;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;4;0;4;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0
C9;S2_C9_25.2_25.8M45cm;25,65;0;0;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;10;1;4;0;0;0;0;0;1;0;0;0;0;85;0;0;5;0;0;0;0;0;0;0;0;0;3;0;1;4;0;0;0;0;0;0;0;0;1;0;0;32;84;0;8;23;3;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;24;0;21;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;24;0
C9;S2_C9_25.2_25.8B;25,8;0;0;0;0;0;37;1;0;0;0;0;3;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;11;4;0;0;0;0;0;0;8;0;0;0;73;10;0;0;2;0;0;0;0;0;0;0;0;3;1;0;0;12;0;0;1;0;0;0;0;0;0;0;0;16;149;0;3;4;4;0;1;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;1;3;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0
C9;S2_C9_25.8_26.4T;25,9;0;0;0;0;0;11;0;3;0;0;0;3;0;0;0;0;0;0;0;0;17;0;0;0;0;0;1;0;26;5;0;0;0;0;0;1;0;0;0;0;44;25;0;0;0;0;0;2;0;1;0;0;0;3;6;0;0;32;1;0;0;0;0;0;0;0;18;4;0;2;75;0;89;24;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;12;0;0;0;1;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;14;0
C9;S2_C9_25.8_26.4M15;25,95;0;0;0;0;0;3;1;0;0;0;0;2;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;12;51;0;0;0;0;0;0;0;5;0;0;0;0;0;0;1;3;0;1;0;0;0;0;0;0;2;1;0;0;21;0;54;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0
C9;S2_C9_25.8_26.4M30;26,1;0;0;0;0;0;7;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;13;53;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;15;0;0;0;0;0;0;0;0;48;0;0;0;41;0;123;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
C9;S2_C9_25.8_26.4M45;26,25;0;0;0;0;0;2;0;0;0;0;0;3;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;14;1;0;0;0;0;0;0;0;0;0;0;28;13;0;0;2;0;0;4;0;1;0;0;0;4;4;0;1;29;0;1;0;0;0;0;0;0;17;0;0;5;43;0;42;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0
C9;S2_C9_25.8_26.4B;26,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;16;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C9;S2_C9_26.4_27.0T;26,5;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;82;32;0;0;2;0;0;0;0;0;0;3;0;11;3;0;0;17;0;1;0;0;0;0;0;0;0;0;0;7;82;0;91;0;2;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0
C9;S2_C9_26.4_27.0M15cm;26,55;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;13;0;0;0;0;0;0;2;0;0;0;0;55;64;0;0;0;0;0;0;0;1;2;1;0;3;3;0;0;22;5;0;0;0;1;0;0;0;3;0;0;0;81;0;84;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;2;1;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;6;1
C9;S2_C9_26.4_27.0M30;26,7;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;21;32;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;3;74;0;30;0;4;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
C9;S2_C9_26.4_27.0M45;26,85;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;12;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1
C9;S2_C9_26.4_27.0B;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;0;0;1;0;30;3;0;0;0;0;0;0;1;0;0;0;4;75;0;0;0;0;0;4;1;0;2;0;0;1;1;0;0;1;3;0;0;0;0;0;0;0;11;0;0;11;70;0;135;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;1;0;0;0;0;10;0;0;0;0;0;0;0;0;0;3;0;7;0;0;0;0;0;0;0;0;0;0;0;5;0
C10;S2_C10_27.6_28.2T;27,7;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;1;0;10;2;0;0;0;0;0;0;2;0;0;0;64;21;0;0;0;0;0;0;0;0;2;0;0;3;1;0;1;22;0;0;0;0;4;0;0;0;0;0;0;1;74;0;32;1;5;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;51;2
C10;S2_C10_27.6_28.2M;27,9;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;12;3;0;0;0;0;0;0;0;0;0;0;10;34;0;0;1;0;0;0;0;1;0;0;0;2;6;0;3;33;0;0;2;0;0;0;0;0;0;8;0;6;55;0;18;0;1;0;7;0;0;0;0;0;0;0;1;0;0;0;0;0;7;1;0;0;0;0;2;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0
C10;S2_C10_27.6_28.2B;28,2;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;2;0;8;1;0;0;0;0;0;0;3;0;0;0;291;12;0;0;1;0;0;0;0;0;1;1;0;5;5;1;0;3;0;0;0;0;0;0;0;0;1;0;0;3;71;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0
C10;S2_C10_28.2_28.8T;28,3;0;0;0;0;0;15;0;0;0;0;0;3;0;0;0;0;0;0;0;0;10;0;0;0;0;0;5;0;8;2;0;0;0;0;0;0;0;0;0;0;51;49;0;0;1;0;2;0;1;11;0;0;7;11;4;0;0;34;0;4;0;0;0;0;0;0;0;31;0;2;111;0;156;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;58;0
C10;S2_C10_28.2_28.8M;28,5;0;0;0;0;0;10;0;3;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;191;47;0;0;1;0;0;0;0;0;0;0;1;5;0;0;0;46;1;0;0;0;4;0;0;0;2;0;0;3;18;0;8;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
C10;S2_C10_28.2_28.8B;28,8;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;2;11;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1
